"Longitude","Latitude","Location","Crime.type","Postcode","Town","County"
-5.955965,54.613623,"Prospect Park","Anti-social behaviour","BT388QA","CARRICKFERGUS","ANTRIM"
-5.922319,54.584882,"Rutland Street","Anti-social behaviour","BT72FJ","BELFAST","ANTRIM"
-5.890692,54.597875,"East Bread Street","Anti-social behaviour","BT55AP","BELFAST","DOWN"
-7.484366,54.817997,"Summerhill Court","Anti-social behaviour","BT829FJ","STRABANE","TYRONE"
-6.763833,54.501186,"Gortmerron Avenue","Anti-social behaviour","BT717AJ","DUNGANNON","TYRONE"
-5.93765,54.586411,"Abercorn Street","Anti-social behaviour","BT96UD","BELFAST","ANTRIM"
-5.890032,54.548095,"Laurelgrove Avenue","Anti-social behaviour","BT86ZQ","BELFAST","DOWN"
-5.469241,54.49508,"Oak Avenue","Anti-social behaviour","BT221TD","BALLYHALBERT","DOWN"
-5.671397,54.662511,"Southwell Road","Anti-social behaviour","BT203AE","BANGOR","DOWN"
-6.661972,55.134811,"Connswater Street","Anti-social behaviour",,,
-5.90499,54.599705,"Susan Street","Anti-social behaviour","BT54FE","BELFAST","DOWN"
-6.448355,54.418539,"Tavanagh Gardens","Anti-social behaviour","BT623EZ","PORTADOWN","ARMAGH"
-5.933066,54.591086,"Dublin Road","Anti-social behaviour","BT358QP","NEWRY","ARMAGH"
-5.934027,54.599306,"Marquis Street","Anti-social behaviour","BT234DX","NEWTOWNARDS","DOWN"
-6.348367,54.459997,"Oakridge","Anti-social behaviour","BT324RT","BANBRIDGE","DOWN"
-5.887872,54.597934,"Westminister Avenue","Anti-social behaviour",,,
-6.70201,54.541613,"Ardnaskea Park","Anti-social behaviour","BT714SF","COALISLAND","TYRONE"
-5.926442,54.584423,"Rugby Avenue","Anti-social behaviour","BT203PZ","BANGOR","DOWN"
-6.014801,54.563506,"Margaretta Park","Anti-social behaviour","BT170JQ","DUNMURRY","ANTRIM"
-6.269415,54.855274,"Brooke Park","Anti-social behaviour","BT423BL","BALLYMENA","ANTRIM"
-7.455138,54.821328,"Marian Park","Anti-social behaviour","BT308DJ","DOWNPATRICK","DOWN"
-5.794588,54.727481,"Connswater Street","Anti-social behaviour",,,
-6.60926,54.751003,"Greenvale Park","Anti-social behaviour","BT456DP","MAGHERAFELT","LONDONDERRY"
-6.189933,54.715432,"Connswater Street","Anti-social behaviour",,,
-5.899557,54.598811,"Connswater Street","Anti-social behaviour",,,
-7.152608,54.910617,"Irwin Crescent","Anti-social behaviour","BT43AQ","BELFAST","DOWN"
-5.847551,54.580798,"Farmhurst Green","Anti-social behaviour","BT57PB","BELFAST","DOWN"
-6.741749,54.646057,"Molesworth Road","Anti-social behaviour","BT808NR","COOKSTOWN","TYRONE"
-6.517932,54.81058,"Springfield Park","Anti-social behaviour","BT133PZ","BELFAST","ANTRIM"
-6.278199,54.869126,"Duke Street","Anti-social behaviour","BT343JY","WARRENPOINT","DOWN"
-5.671813,54.659042,"Railwayview Street","Anti-social behaviour","BT203BY","BANGOR","DOWN"
-7.330341,54.617056,"Beltany Road","Anti-social behaviour","BT785NA","OMAGH","TYRONE"
-5.931361,54.577418,"Ridgeway Street","Anti-social behaviour","BT95FB","BELFAST","ANTRIM"
-6.339119,54.175351,"The Mall","Anti-social behaviour","BT341BX","NEWRY","DOWN"
-7.325601,55.001753,"Asylum Road","Anti-social behaviour","BT487DL","LONDONDERRY","LONDONDERRY"
-5.865506,54.574971,"Glenview Avenue","Anti-social behaviour","BT57LZ","BELFAST","DOWN"
-6.936923,55.044233,"Drumachose Park","Anti-social behaviour","BT490NZ","LIMAVADY","LONDONDERRY"
-6.629669,54.335679,"Edenvale","Anti-social behaviour","BT601JF","ARMAGH","ARMAGH"
-7.378949,54.717334,"Dublin Street","Anti-social behaviour","BT784AQ","NEWTOWNSTEWART","TYRONE"
-5.936409,54.610632,"Kinnaird Street","Anti-social behaviour","BT146BE","BELFAST","ANTRIM"
-6.260798,54.871663,"Fisherwick Crescent","Anti-social behaviour","BT437EB","BALLYMENA","ANTRIM"
-5.718268,54.744047,"Quay Lane","Anti-social behaviour","BT307QH","KILLOUGH","DOWN"
-6.51892,54.80822,"Main Street","Anti-social behaviour","BT936HW","DERRYGONNELLY","FERMANAGH"
-6.635239,54.344817,"Orangefield Crescent","Anti-social behaviour","BT69GJ","BELFAST","DOWN"
-5.923514,54.240524,"Drumee Road","Anti-social behaviour","BT319HQ","CASTLEWELLAN","DOWN"
-5.81549,54.85276,"Agnew Street","Anti-social behaviour","BT401RF","LARNE","ANTRIM"
-7.266328,55.033407,"Deramore Drive","Anti-social behaviour","BT623HJ","PORTADOWN","ARMAGH"
-6.259114,54.107444,"Connswater Street","Anti-social behaviour",,,
-5.912343,54.678838,"Kings Road","Anti-social behaviour","BT57GL","BELFAST","DOWN"
-7.34522,55.029141,"Upper Galliagh Road","Anti-social behaviour","BT488LW","LONDONDERRY","LONDONDERRY"
-6.253327,54.860353,"Orkney Drive","Anti-social behaviour","BT424EG","BALLYMENA","ANTRIM"
-5.957575,54.617029,"Jamaica Street","Anti-social behaviour","BT147QF","BELFAST","ANTRIM"
-6.939489,54.596088,"Shanroy Park","Anti-social behaviour","BT702RP","POMEROY","TYRONE"
-5.649208,54.648982,"Connswater Street","Anti-social behaviour",,,
-5.956349,54.597322,"Waterford Gardens","Anti-social behaviour","BT132QL","BELFAST","ANTRIM"
-6.653187,55.072524,"Ballylintagh Road","Anti-social behaviour","BT266QQ","HILLSBOROUGH","DOWN"
-6.608536,54.756259,"Connswater Street","Anti-social behaviour",,,
-5.792105,54.440974,"Milltown Lane","Anti-social behaviour","BT621TB","PORTADOWN","ARMAGH"
-7.45461,54.823589,"Evish Grove","Anti-social behaviour","BT828HR","STRABANE","TYRONE"
-6.339119,54.175351,"The Mall","Anti-social behaviour","BT341BX","NEWRY","DOWN"
-6.687057,54.978578,"Houston Crescent","Anti-social behaviour","BT515NN","GARVAGH","LONDONDERRY"
-6.278223,54.865264,"Mill Street","Anti-social behaviour","BT941GR","IRVINESTOWN","FERMANAGH"
-7.313373,54.377039,"Spout Road","Anti-social behaviour","BT750PD","FIVEMILETOWN","TYRONE"
-6.671477,54.843945,"Main Street","Anti-social behaviour","BT936HW","DERRYGONNELLY","FERMANAGH"
-5.921916,54.588541,"Cooke Court","Anti-social behaviour","BT72ER","BELFAST","ANTRIM"
-6.946879,55.04635,"Benevenagh Drive","Anti-social behaviour","BT490AQ","LIMAVADY","LONDONDERRY"
-6.053608,54.496022,"Springburn Park","Anti-social behaviour","BT275QZ","LISBURN","DOWN"
-6.449266,54.433151,"Churchill Park","Anti-social behaviour","BT621EX","PORTADOWN","ARMAGH"
-7.641273,54.350602,"Derrin Road","Anti-social behaviour","BT746BA","ENNISKILLEN","FERMANAGH"
-6.616888,54.755951,"Mullaghboy Crescent","Anti-social behaviour","BT455AS","MAGHERAFELT","LONDONDERRY"
-5.933895,54.587857,"Lower Crescent","Anti-social behaviour","BT235BU","COMBER","DOWN"
-5.932635,54.591645,"Ventry Street","Anti-social behaviour","BT27JP","BELFAST","ANTRIM"
-5.927828,54.598562,"Arthur Square","Anti-social behaviour","BT14FF","BELFAST","ANTRIM"
-6.058084,54.49179,"Connswater Street","Anti-social behaviour",,,
-5.930334,54.599189,"Castle Street","Anti-social behaviour","BT307QQ","KILLOUGH","DOWN"
-5.949568,54.591529,"Wauchope Court","Anti-social behaviour","BT126GG","BELFAST","ANTRIM"
-5.903241,54.596988,"Tower Street","Anti-social behaviour","BT54FJ","BELFAST","DOWN"
-7.32083,54.997442,"Magazine Street","Anti-social behaviour","BT486HH","LONDONDERRY","LONDONDERRY"
-6.652748,54.340315,"Connswater Street","Anti-social behaviour",,,
-5.925203,54.602102,"Victoria Street","Anti-social behaviour","BT679DG","LURGAN","ARMAGH"
-6.251839,54.858759,"Staffa Drive","Anti-social behaviour","BT424EH","BALLYMENA","ANTRIM"
-5.886052,54.589762,"Dunraven Gardens","Anti-social behaviour","BT55LG","BELFAST","DOWN"
-6.221368,54.715206,"Market Square","Anti-social behaviour","BT414DN","ANTRIM","ANTRIM"
-5.648462,54.482275,"Whiterock Bay","Anti-social behaviour","BT236QA","KILLINCHY","DOWN"
-5.910685,54.58611,"Ravenhill Court","Anti-social behaviour","BT68FS","BELFAST","DOWN"
-7.112409,55.006358,"Connswater Street","Anti-social behaviour",,,
-5.992775,54.563367,"Ashton Avenue","Anti-social behaviour","BT100JR","BELFAST","ANTRIM"
-7.30036,55.018983,"Gleneagles","Anti-social behaviour","BT449PQ",,"ANTRIM"
-5.922608,54.585579,"Hatfield Street","Anti-social behaviour","BT72FB","BELFAST","ANTRIM"
-5.772852,54.728637,"Higgins Court","Anti-social behaviour","BT387PS","CARRICKFERGUS","ANTRIM"
-7.445594,54.248965,"Trasna Way","Anti-social behaviour","BT920LU","LISNASKEA","FERMANAGH"
-7.47647,54.787475,"Daisy Park","Anti-social behaviour","BT829QD","SION MILLS","TYRONE"
-6.748077,54.648323,"Oritor Street","Anti-social behaviour",,,
-5.88054,54.58865,"Orangefield Park","Anti-social behaviour","BT790DE","OMAGH","TYRONE"
-5.668506,54.659688,"Market Street","Anti-social behaviour","BT622BP","TANDRAGEE","ARMAGH"
-5.938347,54.61425,"Cliftonville Road","Anti-social behaviour","BT146JN","BELFAST","ANTRIM"
-7.319635,54.589785,"Ashbourne Court","Anti-social behaviour","BT781NS","OMAGH","TYRONE"
-6.021374,54.54975,"Thornhill Crescent","Anti-social behaviour","BT170RJ","DUNMURRY","ANTRIM"
-5.931238,54.597228,"Donegall Square North","Anti-social behaviour","BT15GB","BELFAST","ANTRIM"
-5.927982,54.582122,"Connswater Street","Anti-social behaviour",,,
-6.026389,54.556624,"Connswater Street","Anti-social behaviour",,,
-5.955547,54.595727,"Connswater Street","Anti-social behaviour",,,
-5.956553,54.60313,"Lawnbrook Avenue","Anti-social behaviour","BT132QB","BELFAST","ANTRIM"
-5.878768,54.700025,"Connswater Street","Anti-social behaviour",,,
-5.671433,54.6581,"Abbey Street","Anti-social behaviour","BT204JB","BANGOR","DOWN"
-5.926294,54.572416,"Connswater Street","Anti-social behaviour",,,
-5.968769,54.680363,"Connswater Street","Anti-social behaviour",,,
-5.925203,54.602102,"Victoria Street","Anti-social behaviour","BT679DG","LURGAN","ARMAGH"
-7.630043,54.345824,"Forthill Street","Anti-social behaviour","BT746AJ","ENNISKILLEN","FERMANAGH"
-5.822991,54.851116,"Coopers Lane","Anti-social behaviour",,,
-5.955906,54.623757,"Dunowen Gardens","Anti-social behaviour","BT146NQ","BELFAST","ANTRIM"
-6.278889,54.864986,"George Street","Anti-social behaviour","BT666BL","LURGAN","ARMAGH"
-5.913018,54.662047,"Armoy Gardens","Anti-social behaviour","BT379AU","NEWTOWNABBEY","ANTRIM"
-5.528995,54.608362,"Moss Road","Anti-social behaviour","BT222DS","MILLISLE","DOWN"
-5.560084,54.535318,"Newtownards Road","Anti-social behaviour","BT41AF","BELFAST","DOWN"
-5.946069,54.580517,"Ashleigh Manor","Anti-social behaviour","BT96JY","BELFAST","ANTRIM"
-5.940605,54.600811,"Fingals Court","Anti-social behaviour","BT132DP","BELFAST","ANTRIM"
-5.948621,54.678927,"Glebe Road","Anti-social behaviour","BT422QW","AHOGHILL","ANTRIM"
-5.936558,54.604641,"Stanhope Drive","Anti-social behaviour","BT131BX","BELFAST","ANTRIM"
-6.277121,54.358221,"Connswater Street","Anti-social behaviour",,,
-6.277823,54.854567,"Toome Road","Anti-social behaviour","BT422BU","BALLYMENA","ANTRIM"
-6.422472,54.497527,"Ardmore Road","Anti-social behaviour","BT666QP","DERRYADD","ARMAGH"
-5.879054,54.573187,"Delamont Park","Anti-social behaviour","BT69RJ","BELFAST","DOWN"
-6.353908,54.185132,"Second Avenue","Anti-social behaviour","BT356HA","NEWRY","ARMAGH"
-6.339119,54.175351,"The Mall","Anti-social behaviour","BT341BX","NEWRY","DOWN"
-5.441297,54.46002,"Harbour Road","Anti-social behaviour","BT221EA","PORTAVOGIE","DOWN"
-5.930316,54.586421,"Wolseley Street","Anti-social behaviour","BT71LG","BELFAST","ANTRIM"
-6.744188,54.64884,"Coagh Crescent","Anti-social behaviour","BT808NH","COOKSTOWN","TYRONE"
-7.339389,54.99767,"Malin Gardens","Anti-social behaviour","BT489NH","LONDONDERRY","LONDONDERRY"
-5.680335,54.626993,"Tower Park","Anti-social behaviour","BT237PL","NEWTOWNARDS","DOWN"
-5.696529,54.59668,"Marquis Street","Anti-social behaviour","BT234DX","NEWTOWNARDS","DOWN"
-5.931152,54.608997,"Connswater Street","Anti-social behaviour",,,
-5.716197,54.320672,"Vianstown Road","Anti-social behaviour","BT308AB","DOWNPATRICK","DOWN"
-6.703511,54.248189,"High Street","Anti-social behaviour","BT248AB","BALLYNAHINCH","DOWN"
-5.927733,54.597383,"Chichester Street","Anti-social behaviour","BT14JQ","BELFAST","ANTRIM"
-7.462947,54.823779,"Melvin Road","Anti-social behaviour","BT829PP","STRABANE","TYRONE"
-5.92082,54.652837,"Connswater Street","Anti-social behaviour",,,
-6.203922,54.718084,"Kilgreel Road","Anti-social behaviour","BT411EG","ANTRIM","ANTRIM"
-6.929531,55.042174,"Anderson Crescent","Anti-social behaviour","BT472BY","LONDONDERRY","LONDONDERRY"
-7.327904,54.99581,"Lisfannon Park","Anti-social behaviour","BT489DX","LONDONDERRY","LONDONDERRY"
-7.612111,54.352658,"College Park Lane","Anti-social behaviour","BT746GF","ENNISKILLEN","FERMANAGH"
-7.465187,54.823816,"Bridge Street","Anti-social behaviour","BT281XZ","LISBURN","ANTRIM"
-5.96077,54.669195,"Farmley Crescent","Anti-social behaviour","BT367TX","NEWTOWNABBEY","ANTRIM"
-5.938434,54.548535,"Kirkistown Avenue","Anti-social behaviour","BT87FG","CARRYDUFF","DOWN"
-5.636618,54.645646,"Beaumont Drive","Anti-social behaviour","BT196WH","BANGOR","DOWN"
-5.829682,54.455376,"Listooder Gardens","Anti-social behaviour","BT247HX","SAINTFIELD","DOWN"
-6.73627,54.619911,"Tullywiggan Road","Anti-social behaviour","BT808SD","COOKSTOWN","TYRONE"
-5.965054,54.628161,"Formby Park","Anti-social behaviour","BT146PS","BELFAST","ANTRIM"
-5.928554,54.600102,"Winecellar Entry","Anti-social behaviour","BT11QN","BELFAST","ANTRIM"
,,"No Location","Anti-social behaviour",,,
-5.909497,54.598121,"Mountpottinger Road","Anti-social behaviour","BT54LP","BELFAST","DOWN"
-5.547633,54.380822,"Ferry Street","Anti-social behaviour","BT221PB","PORTAFERRY","DOWN"
-5.96753,54.684359,"Glencroft Gardens","Anti-social behaviour","BT365GE","NEWTOWNABBEY","ANTRIM"
-5.947105,54.665047,"Horizon Mews","Anti-social behaviour","BT366FJ","NEWTOWNABBEY","ANTRIM"
-6.521574,55.206393,"Woodvale Park","Anti-social behaviour","BT716DB","DUNGANNON","TYRONE"
-6.0731,54.530531,"Connswater Street","Anti-social behaviour",,,
-5.842254,54.856069,"Lindara Drive","Anti-social behaviour","BT402FB","LARNE","ANTRIM"
-5.893548,54.590512,"Grove Street East","Anti-social behaviour","BT55GH","BELFAST","DOWN"
-5.934882,54.589437,"Donegall Road","Anti-social behaviour","BT126HN","BELFAST","ANTRIM"
-5.980273,54.577301,"Kennedy Way","Anti-social behaviour","BT119AP","BELFAST","ANTRIM"
-5.819791,54.640889,"Woodlands","Anti-social behaviour","BT180PE","HOLYWOOD","DOWN"
-5.821929,54.853487,"The Roddens","Anti-social behaviour","BT401QX","LARNE","ANTRIM"
-5.670535,54.65944,"Dufferin Avenue","Anti-social behaviour","BT203AB","BANGOR","DOWN"
-6.815213,54.532893,"Lismore Drive","Anti-social behaviour","BT703EL","DONAGHMORE","TYRONE"
-7.301561,54.994018,"Montgomery Close","Anti-social behaviour","BT475NW","LONDONDERRY","LONDONDERRY"
-6.357243,54.445905,"Ardowen","Anti-social behaviour","BT655EE","CRAIGAVON","ARMAGH"
-5.933461,54.593357,"Hope Street","Anti-social behaviour","BT435EE","BALLYMENA","ANTRIM"
-5.964375,54.628725,"Wallasey Park","Anti-social behaviour","BT146PN","BELFAST","ANTRIM"
-5.958754,54.612637,"Brookfield Place","Anti-social behaviour","BT147FN","BELFAST","ANTRIM"
-7.369863,54.402259,"Headhill Road","Anti-social behaviour",,,
-6.337595,54.176291,"Hill Street","Anti-social behaviour","BT12LB","BELFAST","ANTRIM"
-6.653578,55.208021,"Bath Terrace","Anti-social behaviour","BT568AN","PORTRUSH","ANTRIM"
-7.263341,55.033407,"Temple Road","Anti-social behaviour","BT282PD",,"ANTRIM"
-6.271533,54.42019,"Milltown Road","Anti-social behaviour","BT667NF","DONAGHCLONEY","DOWN"
-5.796114,54.598049,"Dunleady Park","Anti-social behaviour","BT161JU","DUNDONALD","DOWN"
-6.40621,54.43348,"Lisnisky Lane","Anti-social behaviour","BT635RB","PORTADOWN","ARMAGH"
-6.255011,55.202457,"Connswater Street","Anti-social behaviour",,,
-6.286249,54.330372,"Connswater Street","Anti-social behaviour",,,
-6.415809,54.433552,"Ramone Park","Anti-social behaviour","BT635JF","PORTADOWN","ARMAGH"
-5.928779,54.6106,"Hardinge Place","Anti-social behaviour","BT152HX","BELFAST","ANTRIM"
-6.339119,54.175351,"The Mall","Anti-social behaviour","BT341BX","NEWRY","DOWN"
-7.16018,54.913877,"Glebe Crescent","Anti-social behaviour","BT703PR","DUNGANNON","TYRONE"
-6.486668,54.184529,"Main Street","Anti-social behaviour","BT936HW","DERRYGONNELLY","FERMANAGH"
-5.933066,54.591086,"Dublin Road","Anti-social behaviour","BT358QP","NEWRY","ARMAGH"
-5.811046,54.597224,"Connswater Street","Anti-social behaviour",,,
-5.919994,54.578894,"Connswater Street","Anti-social behaviour",,,
-5.958218,54.611595,"Connswater Street","Anti-social behaviour",,,
-6.941795,55.040395,"Glenview Drive","Anti-social behaviour","BT490RZ","LIMAVADY","LONDONDERRY"
-5.893556,54.514516,"Lough Erne Park","Anti-social behaviour","BT88PG","CARRYDUFF","DOWN"
-6.943699,55.03937,"Woodland Walk","Anti-social behaviour","BT499DQ","LIMAVADY","LONDONDERRY"
-6.256323,54.106532,"Ganna Way","Anti-social behaviour","BT343LT","WARRENPOINT","DOWN"
-7.016933,55.044565,"Main Street","Anti-social behaviour","BT936HW","DERRYGONNELLY","FERMANAGH"
-6.739946,54.647727,"Limekiln Lane","Anti-social behaviour","BT808TS","COOKSTOWN","TYRONE"
-6.255011,55.202457,"Connswater Street","Anti-social behaviour",,,
-5.927653,54.600778,"Waring Street","Anti-social behaviour","BT424BU","BALLYMENA","ANTRIM"
-5.893638,54.222905,"Burrenview Way","Anti-social behaviour","BT330JQ","NEWCASTLE","DOWN"
-6.745606,54.649583,"Oldtown Street","Anti-social behaviour","BT808EF","COOKSTOWN","TYRONE"
-5.94261,54.615374,"Connswater Street","Anti-social behaviour",,,
-5.641896,54.648947,"Kingsmere Avenue","Anti-social behaviour","BT146ND","BELFAST","ANTRIM"
-7.473838,54.816578,"Melmount Gardens","Anti-social behaviour","BT829EB","STRABANE","TYRONE"
-6.005767,54.061377,"Finlieve Place","Anti-social behaviour","BT344BT","KILKEEL","DOWN"
-6.264584,54.878546,"Dunfane Avenue","Anti-social behaviour","BT437NE","BALLYMENA","ANTRIM"
-6.230421,54.479666,"Castlevue Gardens","Anti-social behaviour","BT670JU",,"DOWN"
-6.769659,55.147597,"Woodend Park","Anti-social behaviour","BT514UY","ARTICLAVE","LONDONDERRY"
-7.314,54.985609,"Connswater Street","Anti-social behaviour",,,
-5.931597,54.607845,"Victoria Parade","Anti-social behaviour","BT152EN","BELFAST","ANTRIM"
-7.641375,54.425273,"Rossfad Road","Anti-social behaviour","BT942NR","BALLINAMALLARD","FERMANAGH"
-7.300694,54.991732,"Connswater Street","Anti-social behaviour",,,
-7.612311,54.354258,"Loane Drive","Anti-social behaviour","BT744EG","ENNISKILLEN","FERMANAGH"
-5.832346,54.533588,"Keel Way","Anti-social behaviour","BT236DF","MONEYREAGH","DOWN"
-5.964302,54.680692,"Glenvarna Walk","Anti-social behaviour","BT365JE","NEWTOWNABBEY","ANTRIM"
-6.339119,54.175351,"The Mall","Anti-social behaviour","BT341BX","NEWRY","DOWN"
-5.691117,54.646347,"Connswater Street","Anti-social behaviour",,,
-7.47157,54.822299,"Derg Villas","Anti-social behaviour","BT829BU","STRABANE","TYRONE"
-7.643201,54.348164,"Queen Street","Anti-social behaviour","BT422BQ","BALLYMENA","ANTRIM"
-5.980825,54.58147,"Connswater Street","Anti-social behaviour",,,
-6.144152,54.417373,"Mountview Drive","Anti-social behaviour","BT274JJ","LISBURN","ANTRIM"
-5.926294,54.572416,"Connswater Street","Anti-social behaviour",,,
-6.352703,54.997039,"Frosses Road","Anti-social behaviour","BT449NF",,"ANTRIM"
-6.278889,54.864986,"George Street","Anti-social behaviour","BT666BL","LURGAN","ARMAGH"
-5.796114,54.598049,"Dunleady Park","Anti-social behaviour","BT161JU","DUNDONALD","DOWN"
-7.159649,55.036507,"Longfield Road","Anti-social behaviour","BT359TU","LISLEA","ARMAGH"
-5.968034,54.559692,"Findon Grove","Anti-social behaviour","BT96QN","BELFAST","ANTRIM"
-6.769659,55.147597,"Woodend Park","Anti-social behaviour","BT514UY","ARTICLAVE","LONDONDERRY"
-5.529113,54.607699,"Abbey Road","Anti-social behaviour","BT222DG","MILLISLE","DOWN"
-5.672768,54.661864,"Gray'S Hill","Anti-social behaviour","BT203BB","BANGOR","DOWN"
